t,x
2.6747519853, -1.0182746421
2.6756944631, -1.0176326261
2.6766369409, -1.0169902112
2.6775794187, -1.0163473979
2.6785218965, -1.0157041871
2.6794643742, -1.0150605795
2.6804068520, -1.0144165759
2.6813493298, -1.0137721770
2.6822918076, -1.0131273835
2.6832342854, -1.0124821963
2.6841767632, -1.0118366160
2.6851192410, -1.0111906434
2.6860617188, -1.0105442793
2.6870041966, -1.0098975245
2.6879466744, -1.0092503796
2.6888891522, -1.0086028454
2.6898316300, -1.0079549227
2.6907741078, -1.0073066122
2.6917165856, -1.0066579147
2.6926590634, -1.0060088309
2.6936015412, -1.0053593617
2.6945440190, -1.0047095076
2.6954864968, -1.0040592696
2.6964289746, -1.0034086483
2.6973714524, -1.0027576445
2.6983139302, -1.0021062590
2.6992564080, -1.0014544925
2.7001988858, -1.0008023458
2.7011413636, -1.0001498196
2.7020838414, -0.9994969148
2.7030263191, -0.9988436319
2.7039687969, -0.9981899719
2.7049112747, -0.9975359354
2.7058537525, -0.9968815233
2.7067962303, -0.9962267362
2.7077387081, -0.9955715750
2.7086811859, -0.9949160403
2.7096236637, -0.9942601331
2.7105661415, -0.9936038539
2.7115086193, -0.9929472036
2.7124510971, -0.9922901830
2.7133935749, -0.9916327928
2.7143360527, -0.9909750337
2.7152785305, -0.9903169066
2.7162210083, -0.9896584121
2.7171634861, -0.9889995511
2.7181059639, -0.9883403243
2.7190484417, -0.9876807325
2.7199909195, -0.9870207765
2.7209333973, -0.9863604569
2.7218758751, -0.9856997746
2.7228183529, -0.9850387303
2.7237608307, -0.9843773248
2.7247033085, -0.9837155589
2.7256457863, -0.9830534333
2.7265882641, -0.9823909488
2.7275307418, -0.9817281061
2.7284732196, -0.9810649061
2.7294156974, -0.9804013495
2.7303581752, -0.9797374370
2.7313006530, -0.9790731694
2.7322431308, -0.9784085476
2.7331856086, -0.9777435722
2.7341280864, -0.9770782440
2.7350705642, -0.9764125638
2.7360130420, -0.9757465324
2.7369555198, -0.9750801505
2.7378979976, -0.9744134190
2.7388404754, -0.9737463385
2.7397829532, -0.9730789098
2.7407254310, -0.9724111338
2.7416679088, -0.9717430111
2.7426103866, -0.9710745426
2.7435528644, -0.9704057290
2.7444953422, -0.9697365711
2.7454378200, -0.9690670697
2.7463802978, -0.9683972255
2.7473227756, -0.9677270394
2.7482652534, -0.9670565120
2.7492077312, -0.9663856442
2.7501502090, -0.9657144367
2.7510926867, -0.9650428904
2.7520351645, -0.9643710059
2.7529776423, -0.9636987840
2.7539201201, -0.9630262256
2.7548625979, -0.9623533314
2.7558050757, -0.9616801022
2.7567475535, -0.9610065388
2.7576900313, -0.9603326418
2.7586325091, -0.9596584122
2.7595749869, -0.9589838507
2.7605174647, -0.9583089580
2.7614599425, -0.9576337350
2.7624024203, -0.9569581824
2.7633448981, -0.9562823009
2.7642873759, -0.9556060915
2.7652298537, -0.9549295548
2.7661723315, -0.9542526916
2.7671148093, -0.9535755027
2.7680572871, -0.9528979889
2.7689997649, -0.9522201510
2.7699422427, -0.9515419897
2.7708847205, -0.9508635058
2.7718271983, -0.9501847002
2.7727696761, -0.9495055735
2.7737121539, -0.9488261266
2.7746546317, -0.9481463603
2.7755971094, -0.9474662752
2.7765395872, -0.9467858723
2.7774820650, -0.9461051523
2.7784245428, -0.9454241159
2.7793670206, -0.9447427640
2.7803094984, -0.9440610973
2.7812519762, -0.9433791167
2.7821944540, -0.9426968228
2.7831369318, -0.9420142166
2.7840794096, -0.9413312987
2.7850218874, -0.9406480700
2.7859643652, -0.9399645312
2.7869068430, -0.9392806831
2.7878493208, -0.9385965265
2.7887917986, -0.9379120623
2.7897342764, -0.9372272911
2.7906767542, -0.9365422138
2.7916192320, -0.9358568311
2.7925617098, -0.9351711439
2.7935041876, -0.9344851529
2.7944466654, -0.9337988589
2.7953891432, -0.9331122627
2.7963316210, -0.9324253651
2.7972740988, -0.9317381669
2.7982165766, -0.9310506688
2.7991590543, -0.9303628717
2.8001015321, -0.9296747763
2.8010440099, -0.9289863835
2.8019864877, -0.9282976939
2.8029289655, -0.9276087085
2.8038714433, -0.9269194280
2.8048139211, -0.9262298531
2.8057563989, -0.9255399847
2.8066988767, -0.9248498236
2.8076413545, -0.9241593706
2.8085838323, -0.9234686264
2.8095263101, -0.9227775918
2.8104687879, -0.9220862676
2.8114112657, -0.9213946547
2.8123537435, -0.9207027538
2.8132962213, -0.9200105657
2.8142386991, -0.9193180912
2.8151811769, -0.9186253310
2.8161236547, -0.9179322861
2.8170661325, -0.9172389571
2.8180086103, -0.9165453449
2.8189510881, -0.9158514503
2.8198935659, -0.9151572740
2.8208360437, -0.9144628169
2.8217785215, -0.9137680797
2.8227209993, -0.9130730632
2.8236634770, -0.9123777683
2.8246059548, -0.9116821957
2.8255484326, -0.9109863462
2.8264909104, -0.9102902207
2.8274333882, -0.9095938198
2.8283758660, -0.9088971445
2.8293183438, -0.9082001955
2.8302608216, -0.9075029736
2.8312032994, -0.9068054796
2.8321457772, -0.9061077143
2.8330882550, -0.9054096785
2.8340307328, -0.9047113729
2.8349732106, -0.9040127985
2.8359156884, -0.9033139559
2.8368581662, -0.9026148461
2.8378006440, -0.9019154697
2.8387431218, -0.9012158276
2.8396855996, -0.9005159206
2.8406280774, -0.8998157495
2.8415705552, -0.8991153151
2.8425130330, -0.8984146181
2.8434555108, -0.8977136594
2.8443979886, -0.8970124398
2.8453404664, -0.8963109601
2.8462829442, -0.8956092211
2.8472254219, -0.8949072235
2.8481678997, -0.8942049682
2.8491103775, -0.8935024560
2.8500528553, -0.8927996878
2.8509953331, -0.8920966641
2.8519378109, -0.8913933860
2.8528802887, -0.8906898542
2.8538227665, -0.8899860695
2.8547652443, -0.8892820326
2.8557077221, -0.8885777445
2.8566501999, -0.8878732059
2.8575926777, -0.8871684176
2.8585351555, -0.8864633803
2.8594776333, -0.8857580950
2.8604201111, -0.8850525625
2.8613625889, -0.8843467834
2.8623050667, -0.8836407587
2.8632475445, -0.8829344891
2.8641900223, -0.8822279754
2.8651325001, -0.8815212185
2.8660749779, -0.8808142191
2.8670174557, -0.8801069781
2.8679599335, -0.8793994962
2.8689024113, -0.8786917743
2.8698448891, -0.8779838132
2.8707873669, -0.8772756136
2.8717298446, -0.8765671765
2.8726723224, -0.8758585025
2.8736148002, -0.8751495925
2.8745572780, -0.8744404473
2.8754997558, -0.8737310677
2.8764422336, -0.8730214546
2.8773847114, -0.8723116087
2.8783271892, -0.8716015308
2.8792696670, -0.8708912217
2.8802121448, -0.8701806823
2.8811546226, -0.8694699134
2.8820971004, -0.8687589157
2.8830395782, -0.8680476901
2.8839820560, -0.8673362374
2.8849245338, -0.8666245584
2.8858670116, -0.8659126539
2.8868094894, -0.8652005247
2.8877519672, -0.8644881716
2.8886944450, -0.8637755955
2.8896369228, -0.8630627971
2.8905794006, -0.8623497773
2.8915218784, -0.8616365368
2.8924643562, -0.8609230766
2.8934068340, -0.8602093973
2.8943493118, -0.8594954998
2.8952917895, -0.8587813849
2.8962342673, -0.8580670535
2.8971767451, -0.8573525063
2.8981192229, -0.8566377441
2.8990617007, -0.8559227678
2.9000041785, -0.8552075782
2.9009466563, -0.8544921760
2.9018891341, -0.8537765622
2.9028316119, -0.8530607375
2.9037740897, -0.8523447027
2.9047165675, -0.8516284586
2.9056590453, -0.8509120061
2.9066015231, -0.8501953460
2.9075440009, -0.8494784790
2.9084864787, -0.8487614061
2.9094289565, -0.8480441279
2.9103714343, -0.8473266454
2.9113139121, -0.8466089593
2.9122563899, -0.8458910705
2.9131988677, -0.8451729797
2.9141413455, -0.8444546878
2.9150838233, -0.8437361957
2.9160263011, -0.8430175040
2.9169687789, -0.8422986137
2.9179112567, -0.8415795255
2.9188537345, -0.8408602403
2.9197962122, -0.8401407588
2.9207386900, -0.8394210820
2.9216811678, -0.8387012106
2.9226236456, -0.8379811454
2.9235661234, -0.8372608873
2.9245086012, -0.8365404370
2.9254510790, -0.8358197954
2.9263935568, -0.8350989633
2.9273360346, -0.8343779415
2.9282785124, -0.8336567309
2.9292209902, -0.8329353322
2.9301634680, -0.8322137463
2.9311059458, -0.8314919740
2.9320484236, -0.8307700160
2.9329909014, -0.8300478734
2.9339333792, -0.8293255467
2.9348758570, -0.8286030370
2.9358183348, -0.8278803449
2.9367608126, -0.8271574713
2.9377032904, -0.8264344170
2.9386457682, -0.8257111829
2.9395882460, -0.8249877698
2.9405307238, -0.8242641784
2.9414732016, -0.8235404097
2.9424156794, -0.8228164643
2.9433581571, -0.8220923433
2.9443006349, -0.8213680472
2.9452431127, -0.8206435771
2.9461855905, -0.8199189337
2.9471280683, -0.8191941178
2.9480705461, -0.8184691303
2.9490130239, -0.8177439719
2.9499555017, -0.8170186435
2.9508979795, -0.8162931459
2.9518404573, -0.8155674800
2.9527829351, -0.8148416466
2.9537254129, -0.8141156464
2.9546678907, -0.8133894803
2.9556103685, -0.8126631491
2.9565528463, -0.8119366537
2.9574953241, -0.8112099949
2.9584378019, -0.8104831735
2.9593802797, -0.8097561903
2.9603227575, -0.8090290461
2.9612652353, -0.8083017418
2.9622077131, -0.8075742781
2.9631501909, -0.8068466560
2.9640926687, -0.8061188763
2.9650351465, -0.8053909396
2.9659776243, -0.8046628470
2.9669201021, -0.8039345992
2.9678625798, -0.8032061970
2.9688050576, -0.8024776413
2.9697475354, -0.8017489328
2.9706900132, -0.8010200725
2.9716324910, -0.8002910611
2.9725749688, -0.7995618994
2.9735174466, -0.7988325883
2.9744599244, -0.7981031286
2.9754024022, -0.7973735212
2.9763448800, -0.7966437668
2.9772873578, -0.7959138663
2.9782298356, -0.7951838205
2.9791723134, -0.7944536303
2.9801147912, -0.7937232964
2.9810572690, -0.7929928197
2.9819997468, -0.7922622010
2.9829422246, -0.7915314412
2.9838847024, -0.7908005410
2.9848271802, -0.7900695013
2.9857696580, -0.7893383229
2.9867121358, -0.7886070067
2.9876546136, -0.7878755534
2.9885970914, -0.7871439640
2.9895395692, -0.7864122392
2.9904820470, -0.7856803798
2.9914245247, -0.7849483867
2.9923670025, -0.7842162608
2.9933094803, -0.7834840028
2.9942519581, -0.7827516135
2.9951944359, -0.7820190938
2.9961369137, -0.7812864446
2.9970793915, -0.7805536666
2.9980218693, -0.7798207607
2.9989643471, -0.7790877277
2.9999068249, -0.7783545684
3.0008493027, -0.7776212838
3.0017917805, -0.7768878745
3.0027342583, -0.7761543414
3.0036767361, -0.7754206854
3.0046192139, -0.7746869072
3.0055616917, -0.7739530078
3.0065041695, -0.7732189879
3.0074466473, -0.7724848484
3.0083891251, -0.7717505901
3.0093316029, -0.7710162138
3.0102740807, -0.7702817204
3.0112165585, -0.7695471106
3.0121590363, -0.7688123854
3.0131015141, -0.7680775455
3.0140439919, -0.7673425918
3.0149864697, -0.7666075252
3.0159289474, -0.7658723463
3.0168714252, -0.7651370562
3.0178139030, -0.7644016555
3.0187563808, -0.7636661452
3.0196988586, -0.7629305260
3.0206413364, -0.7621947988
3.0215838142, -0.7614589645
3.0225262920, -0.7607230238
3.0234687698, -0.7599869776
3.0244112476, -0.7592508267
3.0253537254, -0.7585145719
3.0262962032, -0.7577782142
3.0272386810, -0.7570417542
3.0281811588, -0.7563051929
3.0291236366, -0.7555685311
3.0300661144, -0.7548317696
3.0310085922, -0.7540949092
3.0319510700, -0.7533579508
3.0328935478, -0.7526208952
3.0338360256, -0.7518837432
3.0347785034, -0.7511464957
3.0357209812, -0.7504091535
3.0366634590, -0.7496717175
3.0376059368, -0.7489341884
3.0385484146, -0.7481965671
3.0394908923, -0.7474588544
3.0404333701, -0.7467210512
3.0413758479, -0.7459831583
3.0423183257, -0.7452451766
3.0432608035, -0.7445071068
3.0442032813, -0.7437689497
3.0451457591, -0.7430307064
3.0460882369, -0.7422923774
3.0470307147, -0.7415539638
3.0479731925, -0.7408154663
3.0489156703, -0.7400768858
3.0498581481, -0.7393382230
3.0508006259, -0.7385994789
3.0517431037, -0.7378606543
3.0526855815, -0.7371217499
3.0536280593, -0.7363827667
3.0545705371, -0.7356437055
3.0555130149, -0.7349045670
3.0564554927, -0.7341653522
3.0573979705, -0.7334260618
3.0583404483, -0.7326866968
3.0592829261, -0.7319472579
3.0602254039, -0.7312077459
3.0611678817, -0.7304681618
3.0621103595, -0.7297285063
3.0630528373, -0.7289887802
3.0639953150, -0.7282489845
3.0649377928, -0.7275091199
3.0658802706, -0.7267691873
3.0668227484, -0.7260291875
3.0677652262, -0.7252891214
3.0687077040, -0.7245489897
3.0696501818, -0.7238087934
3.0705926596, -0.7230685332
3.0715351374, -0.7223282100
3.0724776152, -0.7215878246
3.0734200930, -0.7208473778
3.0743625708, -0.7201068706
3.0753050486, -0.7193663037
3.0762475264, -0.7186256779
3.0771900042, -0.7178849942
3.0781324820, -0.7171442533
3.0790749598, -0.7164034560
3.0800174376, -0.7156626033
3.0809599154, -0.7149216958
3.0819023932, -0.7141807346
3.0828448710, -0.7134397204
3.0837873488, -0.7126986540
3.0847298266, -0.7119575363
3.0856723044, -0.7112163681
3.0866147822, -0.7104751503
3.0875572599, -0.7097338837
3.0884997377, -0.7089925691
3.0894422155, -0.7082512073
3.0903846933, -0.7075097993
3.0913271711, -0.7067683457
3.0922696489, -0.7060268476
3.0932121267, -0.7052853057
3.0941546045, -0.7045437208
3.0950970823, -0.7038020937
3.0960395601, -0.7030604254
3.0969820379, -0.7023187167
3.0979245157, -0.7015769683
3.0988669935, -0.7008351812
3.0998094713, -0.7000933561
3.1007519491, -0.6993514939
3.1016944269, -0.6986095954
3.1026369047, -0.6978676615
3.1035793825, -0.6971256931
3.1045218603, -0.6963836908
3.1054643381, -0.6956416557
3.1064068159, -0.6948995884
3.1073492937, -0.6941574899
3.1082917715, -0.6934153610
3.1092342493, -0.6926732026
3.1101767271, -0.6919310153
3.1111192049, -0.6911888002
3.1120616826, -0.6904465580
3.1130041604, -0.6897042896
3.1139466382, -0.6889619958
3.1148891160, -0.6882196775
3.1158315938, -0.6874773354
3.1167740716, -0.6867349705
3.1177165494, -0.6859925835
3.1186590272, -0.6852501753
3.1196015050, -0.6845077467
3.1205439828, -0.6837652986
3.1214864606, -0.6830228318
3.1224289384, -0.6822803471
3.1233714162, -0.6815378455
3.1243138940, -0.6807953276
3.1252563718, -0.6800527944
3.1261988496, -0.6793102467
3.1271413274, -0.6785676853
3.1280838052, -0.6778251111
3.1290262830, -0.6770825248
3.1299687608, -0.6763399274
3.1309112386, -0.6755973197
3.1318537164, -0.6748547025
3.1327961942, -0.6741120767
3.1337386720, -0.6733694430
3.1346811498, -0.6726268024
3.1356236275, -0.6718841556
3.1365661053, -0.6711415035
3.1375085831, -0.6703988470
3.1384510609, -0.6696561868
3.1393935387, -0.6689135238
3.1403360165, -0.6681708589
3.1412784943, -0.6674281929
3.1422209721, -0.6666855265
3.1431634499, -0.6659428608
3.1441059277, -0.6652001964
3.1450484055, -0.6644575343
3.1459908833, -0.6637148752
3.1469333611, -0.6629722201
3.1478758389, -0.6622295697
3.1488183167, -0.6614869249
3.1497607945, -0.6607442864
3.1507032723, -0.6600016553
3.1516457501, -0.6592590322
3.1525882279, -0.6585164181
3.1535307057, -0.6577738137
3.1544731835, -0.6570312200
3.1554156613, -0.6562886376
3.1563581391, -0.6555460676
3.1573006169, -0.6548035107
3.1582430947, -0.6540609677
3.1591855725, -0.6533184395
3.1601280502, -0.6525759270
3.1610705280, -0.6518334309
3.1620130058, -0.6510909521
3.1629554836, -0.6503484914
3.1638979614, -0.6496060497
3.1648404392, -0.6488636279
3.1657829170, -0.6481212266
3.1667253948, -0.6473788469
3.1676678726, -0.6466364895
3.1686103504, -0.6458941552
3.1695528282, -0.6451518450
3.1704953060, -0.6444095595
3.1714377838, -0.6436672998
3.1723802616, -0.6429250665
3.1733227394, -0.6421828606
3.1742652172, -0.6414406829
3.1752076950, -0.6406985342
3.1761501728, -0.6399564153
3.1770926506, -0.6392143271
3.1780351284, -0.6384722705
3.1789776062, -0.6377302462
3.1799200840, -0.6369882551
3.1808625618, -0.6362462981
3.1818050396, -0.6355043759
3.1827475174, -0.6347624895
3.1836899951, -0.6340206396
3.1846324729, -0.6332788270
3.1855749507, -0.6325370527
3.1865174285, -0.6317953175
3.1874599063, -0.6310536221
3.1884023841, -0.6303119675
3.1893448619, -0.6295703544
3.1902873397, -0.6288287837
3.1912298175, -0.6280872563
3.1921722953, -0.6273457729
3.1931147731, -0.6266043345
3.1940572509, -0.6258629417
3.1949997287, -0.6251215956
3.1959422065, -0.6243802969
3.1968846843, -0.6236390465
3.1978271621, -0.6228978451
3.1987696399, -0.6221566936
3.1997121177, -0.6214155930
3.2006545955, -0.6206745439
3.2015970733, -0.6199335472
3.2025395511, -0.6191926038
3.2034820289, -0.6184517145
3.2044245067, -0.6177108802
3.2053669845, -0.6169701016
3.2063094623, -0.6162293797
3.2072519401, -0.6154887152
3.2081944178, -0.6147481089
3.2091368956, -0.6140075618
3.2100793734, -0.6132670746
3.2110218512, -0.6125266483
3.2119643290, -0.6117862835
3.2129068068, -0.6110459812
3.2138492846, -0.6103057422
3.2147917624, -0.6095655673
3.2157342402, -0.6088254574
3.2166767180, -0.6080854133
3.2176191958, -0.6073454358
3.2185616736, -0.6066055258
3.2195041514, -0.6058656840
3.2204466292, -0.6051259115
3.2213891070, -0.6043862088
3.2223315848, -0.6036465770
3.2232740626, -0.6029070169
3.2242165404, -0.6021675292
3.2251590182, -0.6014281148
3.2261014960, -0.6006887745
3.2270439738, -0.5999495093
3.2279864516, -0.5992103198
3.2289289294, -0.5984712070
3.2298714072, -0.5977321717
3.2308138850, -0.5969932146
3.2317563627, -0.5962543368
3.2326988405, -0.5955155389
3.2336413183, -0.5947768218
3.2345837961, -0.5940381864
3.2355262739, -0.5932996334
3.2364687517, -0.5925611638
3.2374112295, -0.5918227783
3.2383537073, -0.5910844778
3.2392961851, -0.5903462631
3.2402386629, -0.5896081351
3.2411811407, -0.5888700945
3.2421236185, -0.5881321423
3.2430660963, -0.5873942792
3.2440085741, -0.5866565061
3.2449510519, -0.5859188238
3.2458935297, -0.5851812331
3.2468360075, -0.5844437349
3.2477784853, -0.5837063301
3.2487209631, -0.5829690194
3.2496634409, -0.5822318036
3.2506059187, -0.5814946837
3.2515483965, -0.5807576604
3.2524908743, -0.5800207346
3.2534333521, -0.5792839071
3.2543758299, -0.5785471787
3.2553183076, -0.5778105503
3.2562607854, -0.5770740227
3.2572032632, -0.5763375967
3.2581457410, -0.5756012732
3.2590882188, -0.5748650530
3.2600306966, -0.5741289369
3.2609731744, -0.5733929257
3.2619156522, -0.5726570204
3.2628581300, -0.5719212217
3.2638006078, -0.5711855304
3.2647430856, -0.5704499474
3.2656855634, -0.5697144736
3.2666280412, -0.5689791096
3.2675705190, -0.5682438565
3.2685129968, -0.5675087149
3.2694554746, -0.5667736858
3.2703979524, -0.5660387700
3.2713404302, -0.5653039682
3.2722829080, -0.5645692814
3.2732253858, -0.5638347104
3.2741678636, -0.5631002559
3.2751103414, -0.5623659188
3.2760528192, -0.5616317000
3.2769952970, -0.5608976003
3.2779377748, -0.5601636205
3.2788802526, -0.5594297614
3.2798227303, -0.5586960238
3.2807652081, -0.5579624087
3.2817076859, -0.5572289168
3.2826501637, -0.5564955490
3.2835926415, -0.5557623060
3.2845351193, -0.5550291887
3.2854775971, -0.5542961980
3.2864200749, -0.5535633346
3.2873625527, -0.5528305995
3.2883050305, -0.5520979933
3.2892475083, -0.5513655170
3.2901899861, -0.5506331714
3.2911324639, -0.5499009573
3.2920749417, -0.5491688756
3.2930174195, -0.5484369270
3.2939598973, -0.5477051124
3.2949023751, -0.5469734326
3.2958448529, -0.5462418885
3.2967873307, -0.5455104808
3.2977298085, -0.5447792104
3.2986722863, -0.5440480782
3.2996147641, -0.5433170849
3.3005572419, -0.5425862314
3.3014997197, -0.5418555185
3.3024421975, -0.5411249471
3.3033846752, -0.5403945179
3.3043271530, -0.5396642318
3.3052696308, -0.5389340896
3.3062121086, -0.5382040921
3.3071545864, -0.5374742403
3.3080970642, -0.5367445348
3.3090395420, -0.5360149765
3.3099820198, -0.5352855663
